read_name,mapping_cov,cigar,mapping_quality
ERR257715.34949127/2,1.00,101M,60
ERR257715.34949127/1,1.00,101M,58
ERR257715.15467379/2,1.00,18S83M,3
ERR257715.29579426/2,1.00,101M,42
ERR257715.4366310/2,1.00,101M,56
ERR257715.4366310/1,1.00,101M,60
ERR257715.4012708/1,1.00,43M1I57M,60
ERR257715.28945188/2,1.00,5S96M,31
ERR257715.28945188/1,1.00,35M3I63M,29
ERR257715.21629292/2,1.12,101M,14
ERR257715.6695965/2,1.93,101M,12
ERR257715.11570173/2,2.30,101M,54
ERR257715.6695965/1,1.81,101M,59
ERR257715.14663557/1,2.05,101M,13
ERR257715.6544419/2,1.84,10S91M,40
ERR257715.6544419/1,1.95,101M,48
ERR257715.4676415/1,2.29,101M,60
ERR257715.22813075/2,1.91,101M,60
ERR257715.20356645/1,1.56,101M,60
ERR257715.4676415/2,2.50,101M,60
ERR257715.22813075/1,2.50,101M,60
ERR257715.14203252/2,2.20,101M,60
ERR257715.20356645/2,1.00,32S69M,13
ERR257715.34972707/1,1.00,101M,31
ERR257715.34972707/2,1.00,101M,26
ERR257715.17075434/1,2.84,101M,1
ERR257715.17075434/2,2.85,101M,1
ERR257715.17896489/2,2.71,101M,13
ERR257715.7378857/2,2.05,101M,60
ERR257715.17896489/1,2.60,101M,20
ERR257715.25955106/1,2.60,101M,22
ERR257715.25955106/2,2.56,101M,27
ERR257715.7378857/1,2.44,101M,1
ERR257715.19310216/2,2.29,9S92M,38
ERR257715.2294544/2,1.75,101M,32
ERR257715.2294544/1,1.75,101M,34
ERR257715.27698333/1,0.99,54M1D47M,35
ERR257715.25701147/2,1.00,18S83M,35
ERR257715.27698333/2,1.00,101M,51
ERR257715.6414363/2,1.97,101M,60
ERR257715.25701147/1,2.23,101M,36
ERR257715.2587875/2,1.85,101M,50
ERR257715.17165097/1,1.75,101M,13
ERR257715.6414363/1,1.61,101M,60
ERR257715.2587875/1,2.08,101M,60
ERR257715.17165097/2,2.29,7S94M,60
ERR257715.28725310/2,1.65,101M,46
ERR257715.28725310/1,1.20,101M,41
ERR257715.35164544/2,1.20,101M,18
ERR257715.17798661/2,1.86,96M5S,60
ERR257715.35164544/1,3.01,101M,10
ERR257715.13756241/1,2.85,101M,4
ERR257715.13939373/2,2.96,33S68M,11
ERR257715.23734017/2,2.96,22S79M,12
ERR257715.13756241/2,2.75,101M,60
ERR257715.9635761/1,2.65,101M,60
ERR257715.9635761/2,3.63,101M,60
ERR257715.13774984/1,3.67,101M,60
ERR257715.23734017/1,3.67,101M,60
ERR257715.13939373/1,3.53,87M14S,12
ERR257715.33490263/2,1.49,101M,5
ERR257715.13774984/2,1.49,101M,60
ERR257715.33490263/1,1.00,101M,60
ERR257715.32360900/2,1.15,101M,60
ERR257715.30694182/2,1.15,101M,60
ERR257715.30694182/1,1.92,101M,60
ERR257715.32360900/1,1.92,101M,37
ERR257715.15972346/2,1.00,101M,60
ERR257715.15972346/1,1.00,101M,60
ERR257715.34520822/1,1.00,101M,60
ERR257715.27539778/2,1.32,101M,11
ERR257715.34520822/2,1.32,101M,60
ERR257715.27539778/1,1.00,101M,25
ERR257715.34804866/1,1.00,101M,60
ERR257715.34804866/2,1.00,101M,60
ERR257715.30856261/2,1.00,101M,23
ERR257715.30856261/1,1.00,101M,20
ERR257715.20651711/2,1.61,18M1I82M,60
ERR257715.20651711/1,2.09,101M,60
ERR257715.23033711/2,1.66,101M,60
ERR257715.28940953/1,1.87,101M,60
ERR257715.23033711/1,1.87,101M,60
ERR257715.28940953/2,1.00,101M,60
ERR257715.7663839/2,1.00,101M,60
ERR257715.21336352/2,2.04,101M,54
ERR257715.21336352/1,2.07,101M,48
ERR257715.7663839/1,2.02,101M,60
ERR257715.22337246/1,1.85,101M,13
ERR257715.29581812/1,1.42,101M,50
ERR257715.29581812/2,1.42,101M,60
ERR257715.22337246/2,1.59,101M,42
ERR257715.26651629/2,1.72,101M,56
ERR257715.26651629/1,1.13,101M,60
ERR257715.853297/1,1.00,101M,60
ERR257715.853297/2,1.33,101M,60
ERR257715.31028104/2,1.78,101M,51
ERR257715.31028104/1,2.12,101M,55
ERR257715.8543718/1,1.90,101M,60
ERR257715.8543718/2,1.00,101M,60
ERR257715.2201286/2,1.39,101M,53
ERR257715.16475525/1,1.39,101M,60
ERR257715.2201286/1,1.45,101M,60
ERR257715.9361737/1,2.38,101M,60
ERR257715.16475525/2,2.41,9S92M,43
ERR257715.10397462/2,1.84,86M15S,21
ERR257715.9361737/2,2.25,5S96M,35
ERR257715.19297318/2,2.35,101M,16
ERR257715.10397462/1,1.85,101M,46
ERR257715.19297318/1,1.00,101M,60
ERR257715.19824048/2,1.85,101M,60
ERR257715.31207687/2,1.85,101M,60
ERR257715.31207687/1,1.65,101M,56
ERR257715.205182/2,1.00,101M,60
ERR257715.205182/1,1.58,101M,60
ERR257715.27413947/2,1.58,101M,60
ERR257715.15954758/1,1.37,62M1D39M,22
ERR257715.22240447/1,2.18,5S96M,60
ERR257715.15954758/2,2.22,101M,60
ERR257715.28541642/1,1.92,101M,60
ERR257715.22240447/2,1.52,101M,60
ERR257715.28541642/2,1.52,101M,60
ERR257715.20696571/1,1.00,101M,60
ERR257715.20696571/2,1.00,101M,60
ERR257715.33447320/1,1.45,101M,60
ERR257715.33447320/2,1.75,101M,60
ERR257715.27688070/1,1.31,101M,32
ERR257715.12163569/2,2.47,101M,60
ERR257715.11998368/1,1.45,101M,60
ERR257715.32148998/1,1.27,101M,60
ERR257715.32148998/2,1.77,73M28S,60
ERR257715.23137408/2,1.29,101M,60
ERR257715.20205590/2,1.03,63M1D38M,13
ERR257715.17628561/1,2.51,101M,60
ERR257715.23137408/1,2.54,4S97M,60
ERR257715.20205590/1,2.12,101M,60
ERR257715.17628561/2,1.09,101M,60
ERR257715.29701160/2,2.00,43S43M15S,4
ERR257715.29701160/1,2.00,43M58S,5
ERR257715.9982965/2,1.42,101M,60
ERR257715.13734157/2,1.42,101M,60
ERR257715.3994532/2,3.28,101M,60
ERR257715.15284623/2,3.34,101M,60
ERR257715.13734157/1,3.34,101M,60
ERR257715.9982965/1,2.97,101M,60
ERR257715.3994532/1,1.86,101M,60
ERR257715.15284623/1,1.93,82M19S,23
ERR257715.532502/2,1.00,101M,60
ERR257715.532502/1,1.00,101M,60
ERR257715.14462711/2,1.00,101M,60
ERR257715.14462711/1,1.00,101M,60
ERR257715.26247844/1,1.00,101M,60
ERR257715.26247844/2,1.00,101M,60
ERR257715.15623116/1,1.00,101M,60
ERR257715.15623116/2,1.00,4S97M,60
ERR257715.25420142/1,1.00,101M,60
ERR257715.25420142/2,1.00,101M,60
ERR257715.30538149/1,1.00,101M,44
ERR257715.12128248/1,1.22,101M,50
ERR257715.30538149/2,2.00,98M3S,15
ERR257715.3320376/1,2.15,101M,60
ERR257715.12128248/2,1.69,101M,44
ERR257715.3320376/2,1.00,101M,60
ERR257715.24531558/1,1.24,101M,56
ERR257715.24531558/2,1.24,101M,60
ERR257715.33711278/2,1.00,101M,60
ERR257715.3545880/2,1.00,101M,60
ERR257715.3545880/1,1.13,101M,60
ERR257715.17064894/2,1.13,101M,60
ERR257715.33711278/1,1.57,101M,60
ERR257715.17064894/1,1.57,101M,35
ERR257715.27658747/1,1.00,101M,60
ERR257715.32762279/2,1.25,101M,13
ERR257715.27658747/2,1.31,20S81M,33
ERR257715.32762279/1,1.00,101M,60
ERR257715.28095807/1,1.00,101M,60
ERR257715.28095807/2,1.00,101M,60
ERR257715.4278215/2,1.43,101M,60
ERR257715.29728860/2,1.70,101M,60
ERR257715.5354416/1,1.28,101M,60
ERR257715.29728860/1,1.00,101M,60
ERR257715.5354416/2,1.00,101M,60
ERR257715.18147886/1,1.00,22S29M50S,1
ERR257715.32716432/1,2.02,101M,60
ERR257715.2665794/2,2.14,101M,60
ERR257715.5378826/1,2.75,48M53S,1
ERR257715.2665794/1,1.25,101M,60
ERR257715.32716432/2,1.25,101M,60
ERR257715.31280870/1,1.80,101M,60
ERR257715.7642158/1,1.80,101M,60
ERR257715.7642158/2,1.01,101M,60
ERR257715.31280870/2,1.01,101M,60
ERR257715.3501914/2,1.00,101M,60
ERR257715.30380877/1,1.00,101M,60
ERR257715.3501914/1,1.42,101M,60
ERR257715.30380877/2,1.42,101M,38
ERR257715.21825541/2,1.00,101M,60
ERR257715.21825541/1,1.00,101M,60
ERR257715.23778607/2,1.67,101M,60
ERR257715.7061486/2,1.67,101M,60
ERR257715.23778607/1,1.07,101M,21
ERR257715.5493166/2,1.17,101M,60
ERR257715.35433358/1,1.10,101M,60
ERR257715.5493166/1,2.22,101M,47
ERR257715.12087695/2,2.36,101M,43
ERR257715.35433358/2,1.85,101M,60
ERR257715.12087695/1,1.49,101M,60
ERR257715.4411262/2,2.43,101M,60
ERR257715.829517/2,2.59,101M,60
ERR257715.6079572/1,2.46,96M5S,60
ERR257715.30725875/2,2.13,101M,60
ERR257715.4411262/1,2.08,101M,50
ERR257715.829517/1,2.70,101M,60
ERR257715.30725875/1,2.70,101M,60
ERR257715.6079572/2,1.70,101M,60
ERR257715.7061486/1,1.00,5S96M,60
ERR257715.30542652/2,1.05,101M,60
ERR257715.16438949/2,1.05,101M,16
ERR257715.30542652/1,1.00,101M,60
ERR257715.16438949/1,1.00,101M,60
ERR257715.4278215/1,1.00,38S63M,29
ERR257715.32802368/2,1.00,101M,60
ERR257715.32802368/1,1.00,15S86M,53
ERR257715.30595380/2,1.00,101M,60
ERR257715.30595380/1,1.69,101M,60
ERR257715.32748896/2,1.69,101M,60
ERR257715.32748896/1,1.00,101M,60
ERR257715.2106771/2,1.45,101M,60
ERR257715.13664671/2,1.76,42S59M,60
ERR257715.13664671/1,1.81,101M,60
ERR257715.2106771/1,1.81,101M,60
ERR257715.23026978/1,1.00,101M,58
ERR257715.23026978/2,1.00,101M,60
ERR257715.10056098/1,2.50,11S90M,60
ERR257715.10056098/2,3.05,101M,60
ERR257715.9915722/1,3.05,101M,60
ERR257715.29563526/2,2.22,101M,6
ERR257715.27746005/1,2.06,101M,35
ERR257715.21796826/1,2.44,101M,18
ERR257715.27746005/2,2.25,101M,60
ERR257715.21796826/2,1.00,101M,60
ERR257715.24237236/1,1.44,101M,60
ERR257715.9915722/2,1.49,96M5S,60
ERR257715.29563526/1,1.14,101M,60
ERR257715.31853552/1,1.20,101M,60
ERR257715.31853552/2,1.00,101M,60
ERR257715.22587800/2,2.09,12S89M,60
ERR257715.22587800/1,2.51,101M,60
ERR257715.30835567/1,3.00,59S32M10S,1
ERR257715.25230677/2,2.27,101M,60
ERR257715.34852094/1,2.25,101M,60
ERR257715.34852094/2,1.82,101M,58
ERR257715.25230677/1,1.82,101M,25
ERR257715.26129714/2,1.00,101M,60
ERR257715.26129714/1,1.00,101M,60
ERR257715.12375400/2,1.00,101M,60
ERR257715.12375400/1,1.00,101M,60
ERR257715.26895634/1,1.00,101M,60
ERR257715.26895634/2,1.00,101M,55
ERR257715.20130743/2,1.00,101M,60
ERR257715.26321011/2,1.93,101M,23
ERR257715.20130743/1,1.93,101M,23
ERR257715.26741563/1,1.39,101M,47
ERR257715.26321011/1,1.95,101M,60
ERR257715.4549580/2,1.57,101M,60
ERR257715.26741563/2,1.15,101M,60
ERR257715.4549580/1,1.14,101M,60
ERR257715.12766099/2,1.00,101M,5
ERR257715.18520620/1,1.96,81M20S,15
ERR257715.914036/1,2.00,78M23S,4
ERR257715.18520620/1,3.00,69H32M,1
ERR257715.914036/1,2.91,66H35M,8
ERR257715.8173105/2,2.09,25S76M,30
ERR257715.10947875/2,2.55,101M,60
ERR257715.8173105/1,3.43,101M,60
ERR257715.914036/2,3.43,101M,60
ERR257715.18520620/2,3.35,101M,60
ERR257715.12041934/2,1.00,101M,60
ERR257715.13727129/1,2.08,101M,60
ERR257715.12041934/1,2.12,101M,60
ERR257715.24076610/1,1.28,101M,60
ERR257715.27639296/2,3.57,101M,60
ERR257715.13727129/2,3.65,3S98M,60
ERR257715.27639296/1,3.60,101M,60
ERR257715.24076610/2,3.41,101M,60
ERR257715.12051716/1,1.46,101M,60
ERR257715.12051716/2,1.46,101M,60
ERR257715.5704103/1,1.00,101M,56
ERR257715.31779437/1,1.19,101M,60
ERR257715.5704103/2,1.82,101M,60
ERR257715.17175286/2,1.63,101M,60
ERR257715.31779437/2,1.00,101M,60
ERR257715.17175286/1,1.14,101M,60
ERR257715.20781050/1,1.86,101M,60
ERR257715.14722854/2,2.17,101M,60
ERR257715.20781050/2,2.09,101M,60
ERR257715.22326815/2,1.72,101M,14
ERR257715.14722854/1,2.00,101M,60
ERR257715.682229/2,2.08,101M,24
ERR257715.22326815/1,2.21,101M,60
ERR257715.12401259/1,2.13,101M,60
ERR257715.12401259/2,1.79,101M,60
ERR257715.682229/1,1.79,101M,47
ERR257715.823900/2,1.00,101M,60
ERR257715.7257779/2,1.38,101M,60
ERR257715.11648371/1,1.98,101M,60
ERR257715.9556647/2,2.23,101M,60
ERR257715.7257779/1,1.70,101M,60
ERR257715.11648371/2,1.22,27S74M,60
ERR257715.21026761/2,1.16,101M,60
ERR257715.33857163/1,1.00,101M,60
ERR257715.11647974/2,1.95,101M,60
ERR257715.33857163/2,1.95,101M,32
ERR257715.28310977/1,1.34,101M,60
ERR257715.28310977/2,2.94,51M50S,52
ERR257715.14236135/1,1.88,101M,60
ERR257715.22079248/2,3.36,101M,35
ERR257715.21026761/1,3.51,7S94M,45
ERR257715.17445184/1,3.19,101M,58
ERR257715.11649888/2,2.49,101M,60
ERR257715.28310977/2,2.75,53M48H,25
ERR257715.14236135/2,2.71,101M,60
ERR257715.22079248/1,2.71,101M,60
ERR257715.23503828/1,1.72,101M,60
ERR257715.23503828/2,1.00,101M,60
ERR257715.2770983/1,1.35,101M,16
ERR257715.29221688/1,1.39,101M,60
ERR257715.2770983/2,1.04,101M,60
ERR257715.1065457/1,1.39,101M,60
ERR257715.29221688/2,1.39,101M,60
ERR257715.1065457/2,2.38,101M,60
ERR257715.22999772/1,2.44,93M8S,54
ERR257715.1568803/1,1.86,101M,60
ERR257715.1568803/2,2.00,101M,60
ERR257715.22999772/2,2.00,101M,60
ERR257715.19955442/2,1.81,101M,60
ERR257715.6638931/2,1.81,101M,43
ERR257715.19955442/1,1.49,101M,40
ERR257715.25319245/2,2.64,101M,22
ERR257715.6638931/1,2.64,101M,60
ERR257715.54581/1,2.11,101M,60
ERR257715.25319245/1,1.21,62M39S,24
ERR257715.54581/2,1.73,101M,60
ERR257715.31270047/1,1.73,101M,60
ERR257715.31270047/2,1.00,101M,60
ERR257715.30069150/1,1.00,101M,42
ERR257715.4170514/2,3.11,101M,60
ERR257715.489062/2,3.33,101M,60
ERR257715.12621387/1,3.33,101M,60
ERR257715.12621387/2,2.51,101M,60
ERR257715.25319245/1,1.18,44M57H,4
ERR257715.4170514/1,2.30,101M,60
ERR257715.7979108/2,2.55,101M,53
ERR257715.23195827/1,2.37,101M,60
ERR257715.7979108/1,1.68,101M,42
ERR257715.23195827/2,1.68,101M,60
ERR257715.32581941/1,1.00,31S70M,19
ERR257715.32581941/1,1.00,65H36M,9
ERR257715.32581941/2,1.00,101M,60
ERR257715.7792122/2,2.04,101M,60
ERR257715.4965149/2,2.53,101M,60
ERR257715.35273373/1,2.53,101M,50
ERR257715.10799924/1,1.56,101M,60
ERR257715.7792122/1,1.72,101M,60
ERR257715.10799924/2,1.72,101M,60
ERR257715.32083820/2,1.00,101M,60
ERR257715.32023727/2,1.90,101M,60
ERR257715.32083820/1,2.44,97M4S,60
ERR257715.4597004/1,2.34,101M,60
ERR257715.20028792/1,2.58,101M,60
ERR257715.35273373/2,2.89,85M16S,60
ERR257715.32023727/1,2.51,101M,60
ERR257715.2020818/1,2.72,101M,16
ERR257715.20028792/2,2.81,101M,16
ERR257715.4597004/2,2.85,4S97M,54
ERR257715.2020818/2,1.29,101M,60
ERR257715.6014096/2,1.11,101M,15
ERR257715.18033765/1,1.00,7S94M,60
ERR257715.6014096/1,1.24,101M,60
ERR257715.18033765/2,1.98,101M,33
ERR257715.2423703/2,1.74,101M,60
ERR257715.2423703/1,2.73,101M,60
ERR257715.1355449/1,3.15,101M,60
ERR257715.4985079/2,3.15,101M,13
ERR257715.6870615/2,2.81,101M,60
ERR257715.13322948/1,2.20,20S81M,60
ERR257715.2236223/2,2.89,101M,36
ERR257715.1355449/2,2.99,101M,15
ERR257715.4985079/1,2.88,101M,50
ERR257715.3662445/2,3.42,101M,60
ERR257715.4940795/1,3.97,101M,60
ERR257715.6870615/1,4.09,101M,60
ERR257715.3662445/1,4.04,101M,60
ERR257715.2236223/1,3.59,85M16S,52
ERR257715.19896255/2,1.74,101M,60
ERR257715.4940795/2,1.74,101M,60
ERR257715.19896255/1,1.00,101M,60
ERR257715.27600051/1,1.49,101M,60
ERR257715.10486069/1,1.49,101M,60
ERR257715.13322948/2,1.09,101M,60
ERR257715.27600051/2,1.89,101M,49
ERR257715.10486069/2,1.80,101M,60
ERR257715.31186857/1,1.00,101M,57
ERR257715.2174371/1,2.15,101M,60
ERR257715.31186857/2,2.94,101M,60
ERR257715.5633081/2,2.94,101M,60
ERR257715.10577349/1,1.93,101M,60
ERR257715.2174371/2,2.41,101M,60
ERR257715.5633081/1,2.70,101M,60
ERR257715.10577349/2,2.84,101M,27
ERR257715.34787870/1,2.58,101M,60
ERR257715.26153897/1,2.38,101M,60
ERR257715.26153897/2,1.84,101M,60
ERR257715.34787870/2,1.53,101M,60
ERR257715.4008916/1,1.61,101M,60
ERR257715.10750775/1,1.08,101M,60
ERR257715.7937565/2,2.77,101M,60
ERR257715.4008916/2,3.03,101M,60
ERR257715.2097503/1,3.03,101M,60
ERR257715.10750775/2,2.81,101M,60
ERR257715.23919635/2,2.18,101M,60
ERR257715.7937565/1,2.42,101M,60
ERR257715.2097503/2,2.11,101M,60
ERR257715.23919635/1,1.67,101M,60
ERR257715.12324907/2,1.67,101M,1
ERR257715.13598851/2,1.83,101M,35
ERR257715.13598851/1,1.50,101M,60
ERR257715.21441142/1,2.00,101M,34
ERR257715.7370855/1,1.50,101M,60
ERR257715.21441142/2,1.00,101M,60
ERR257715.28811284/2,1.00,101M,59
ERR257715.28811284/1,1.65,101M,60
ERR257715.27113993/2,1.95,101M,60
ERR257715.3440332/1,1.71,101M,60
ERR257715.5975420/1,1.43,101M,60
ERR257715.27113993/1,1.22,101M,60
ERR257715.3440332/2,1.84,101M,60
ERR257715.5975420/2,1.63,101M,60
ERR257715.26247191/1,1.00,101M,60
ERR257715.26247191/2,1.55,101M,60
ERR257715.25566476/2,1.91,101M,60
ERR257715.22251740/1,1.36,101M,60
ERR257715.22251740/2,1.00,101M,60
ERR257715.14886553/2,1.01,101M,60
ERR257715.7115860/1,1.70,101M,60
ERR257715.7115860/2,1.85,101M,60
ERR257715.14886553/1,1.16,101M,53
ERR257715.13646460/1,1.95,101M,60
ERR257715.8411906/1,1.95,101M,60
ERR257715.19302731/2,1.86,101M,60
ERR257715.18770399/2,2.00,101M,60
ERR257715.13646460/2,2.29,101M,30
ERR257715.8411906/2,2.26,77M24S,3
ERR257715.1705777/1,3.15,101M,60
ERR257715.19302731/1,3.15,101M,60
ERR257715.18770399/1,2.81,101M,60
ERR257715.1705777/2,1.00,101M,37
ERR257715.8894741/2,1.70,101M,60
ERR257715.20463833/1,2.32,101M,60
ERR257715.8894741/1,2.25,101M,58
ERR257715.3251134/2,1.46,101M,26
ERR257715.20463833/2,1.46,101M,51
ERR257715.11524158/1,1.00,101M,60
ERR257715.9720609/1,1.87,101M,20
ERR257715.17682972/1,1.59,101M,39
ERR257715.2139844/1,1.29,101M,60
ERR257715.12138413/2,1.00,14S87M,53
ERR257715.12138413/1,1.43,101M,60
ERR257715.7044773/2,1.43,101M,60
ERR257715.16573680/2,1.77,101M,60
ERR257715.7044773/1,2.02,101M,60
ERR257715.16573680/1,2.16,101M,60
ERR257715.33681904/1,2.43,101M,60
ERR257715.26981683/1,2.43,101M,60
ERR257715.32771222/1,2.00,101M,60
ERR257715.32771222/2,3.01,101M,60
ERR257715.33681904/2,3.01,101M,35
ERR257715.18034497/2,2.42,101M,40
ERR257715.15656534/1,1.45,101M,60
ERR257715.26981683/2,1.98,101M,60
ERR257715.18034497/1,2.32,101M,60
ERR257715.32133155/2,2.38,16S85M,60
ERR257715.32133155/1,1.47,97M4S,60
ERR257715.16813879/1,1.00,101M,60
ERR257715.16813879/2,1.00,101M,60
ERR257715.35271859/1,1.49,101M,37
ERR257715.12180283/2,3.52,101M,60
ERR257715.32740408/1,3.54,101M,60
ERR257715.13315126/2,3.80,101M,60
ERR257715.15911256/1,3.80,101M,60
ERR257715.14053732/2,3.56,101M,41
ERR257715.8754223/2,2.54,101M,60
ERR257715.21236139/2,1.58,101M,47
ERR257715.15911256/2,2.30,101M,60
ERR257715.21236139/1,2.48,101M,60
ERR257715.11480165/1,2.13,101M,60
ERR257715.11480165/2,1.00,101M,60
ERR257715.15602258/2,1.00,101M,60
ERR257715.26078542/1,1.18,101M,24
ERR257715.15602258/1,1.17,29M1D72M,60
ERR257715.26078542/2,1.00,101M,60
ERR257715.18891776/1,2.64,101M,60
ERR257715.2270611/1,2.77,101M,60
ERR257715.12446551/2,2.67,101M,60
ERR257715.6897942/1,2.10,101M,60
ERR257715.2270611/2,2.83,101M,60
ERR257715.18891776/2,2.94,101M,60
ERR257715.12446551/1,3.03,101M,57
ERR257715.6897942/2,2.79,101M,60
ERR257715.7254509/2,2.41,101M,60
ERR257715.7254509/1,1.00,101M,60
ERR257715.15564392/1,1.85,101M,60
ERR257715.7509202/2,2.34,8S93M,60
ERR257715.7509202/1,2.02,101M,60
ERR257715.15564392/2,2.04,101M,60
ERR257715.24769556/2,1.92,101M,60
ERR257715.15983455/2,1.20,101M,60
ERR257715.24769556/1,1.77,101M,60
ERR257715.35145816/1,2.09,101M,60
ERR257715.15983455/1,1.61,82M19S,60
ERR257715.35145816/2,1.00,101M,60
ERR257715.8551961/1,1.52,101M,25
ERR257715.31243142/2,1.52,101M,60
ERR257715.8551961/2,1.85,101M,60
ERR257715.31243142/1,1.85,101M,60
ERR257715.23382851/2,1.00,101M,60
ERR257715.12141853/2,3.54,101M,60
ERR257715.29971100/2,3.62,101M,60
ERR257715.23382851/1,3.62,101M,60
ERR257715.10562477/2,4.94,49S32M20S,2
ERR257715.17049378/2,2.85,101M,60
ERR257715.29971100/1,1.50,101M,60
ERR257715.17049378/1,2.18,101M,60
ERR257715.12141853/1,2.04,101M,60
ERR257715.792638/1,1.00,101M,60
ERR257715.792638/2,1.00,101M,60
ERR257715.23622720/1,1.00,101M,52
ERR257715.23622720/2,1.13,101M,60
ERR257715.15843530/1,1.13,101M,60
ERR257715.10277090/2,1.01,101M,32
ERR257715.15843530/2,2.35,101M,60
ERR257715.7686955/1,2.38,101M,60
ERR257715.2381833/1,2.17,101M,60
ERR257715.10277090/1,1.43,101M,19
ERR257715.7686955/2,1.70,101M,60
ERR257715.2381833/2,2.48,91M10S,60
ERR257715.31689729/1,2.66,101M,60
ERR257715.31689729/2,2.02,10S91M,36
ERR257715.17470022/1,2.00,101M,60
ERR257715.23505664/2,2.29,101M,60
ERR257715.35467356/2,1.86,101M,60
ERR257715.4516662/1,1.90,101M,60
ERR257715.3410691/2,2.94,6S95M,37
ERR257715.23505664/1,3.38,101M,60
ERR257715.3410691/1,3.25,101M,60
ERR257715.35467356/1,3.04,101M,60
ERR257715.22765149/2,1.98,101M,60
ERR257715.4516662/2,1.98,101M,60
ERR257715.22765149/1,1.00,101M,60
ERR257715.23766858/2,2.13,101M,60
ERR257715.24379943/2,2.54,101M,37
ERR257715.24379943/1,2.60,101M,37
ERR257715.5206495/2,2.30,10S91M,60
ERR257715.1025767/1,1.77,101M,60
ERR257715.23766858/1,2.02,101M,60
ERR257715.1025767/2,1.67,101M,60
ERR257715.33949665/2,1.04,70M31S,51
ERR257715.31389288/2,1.00,101M,60
ERR257715.31389288/1,1.00,101M,60
ERR257715.18132286/2,1.00,101M,60
ERR257715.28871449/2,2.58,101M,60
ERR257715.25985271/1,2.74,101M,60
ERR257715.11718905/1,2.64,101M,60
ERR257715.15563350/1,1.50,101M,58
ERR257715.11718905/2,1.84,101M,60
ERR257715.15563350/2,2.07,101M,56
ERR257715.8799423/2,1.86,101M,60
ERR257715.8799423/1,1.00,101M,60
ERR257715.13575293/2,1.00,15S86M,60
ERR257715.13575293/1,1.50,101M,60
ERR257715.22666267/2,1.81,95M6S,27
ERR257715.22666267/1,1.70,101M,60
ERR257715.17679160/2,1.00,101M,60
ERR257715.29010577/1,1.77,101M,60
ERR257715.18857488/1,1.77,101M,60
ERR257715.5185678/1,1.06,101M,60
ERR257715.28764090/1,1.00,101M,60
ERR257715.28764090/2,1.45,101M,55
ERR257715.34898865/2,1.61,101M,1
ERR257715.11573150/1,1.27,101M,60
ERR257715.17069478/2,1.72,101M,60
ERR257715.6873839/2,2.03,101M,60
ERR257715.11573150/2,1.58,101M,47
ERR257715.17069478/1,1.55,101M,57
ERR257715.12628407/2,1.58,101M,60
ERR257715.6873839/1,2.20,101M,60
ERR257715.24090916/1,2.24,101M,36
ERR257715.24090916/2,1.73,101M,36
ERR257715.12628407/1,1.71,101M,31
ERR257715.7386040/1,1.64,101M,60
ERR257715.7386040/2,1.00,101M,60
ERR257715.34307356/2,2.98,101M,60
ERR257715.34307357/2,2.98,101M,60
ERR257715.34307356/1,2.98,101M,60
ERR257715.34307357/1,2.96,101M,60
ERR257715.4008209/2,1.97,101M,47
ERR257715.19067557/1,1.99,101M,60
ERR257715.21810219/2,1.65,101M,60
ERR257715.34600462/2,1.55,18S83M,24
ERR257715.6049844/1,1.00,101M,14
ERR257715.4372579/2,1.00,101M,60
ERR257715.20589679/1,1.00,101M,60
ERR257715.22569756/2,1.00,101M,60
ERR257715.31163096/1,1.03,101M,28
ERR257715.17307575/1,1.82,101M,60
ERR257715.22569756/1,1.79,101M,60
ERR257715.17307575/2,1.66,101M,60
ERR257715.31163096/2,1.66,101M,56
ERR257715.23856322/1,1.00,101M,60
ERR257715.23856322/2,1.00,101M,60
ERR257715.4413549/1,1.00,101M,59
ERR257715.4413549/2,1.00,101M,60
ERR257715.20911734/1,1.00,101M,60
ERR257715.31049403/2,1.00,101M,60
ERR257715.31049403/1,1.00,101M,60
ERR257715.19365101/2,1.00,101M,56
ERR257715.19365101/1,1.90,101M,49
ERR257715.14798007/2,1.90,101M,3
ERR257715.7415748/2,2.49,101M,48
ERR257715.8800788/1,3.04,101M,60
ERR257715.14798007/1,4.27,101M,60
ERR257715.18535022/1,4.64,101M,60
ERR257715.4338936/2,4.57,101M,60
ERR257715.3477680/1,4.68,92M9S,60
ERR257715.7415748/1,3.43,101M,60
ERR257715.18535022/2,2.37,101M,60
